	StationID	YEAR	MONTH	ELEMENT	VALUE	DAY	Snow (inches)	Season	Latitude	Longitude	Elevation	State	StationName	GSN_Flag	HCN_CRN_Flag	WMO_ID	CountryCode	CountryName	StateName
1064	USW00014942	1955	1	SNOW	18	5	0.7086614173228347	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1064	USW00014942	1955	1	SNOW	30	17	1.1811023622047245	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1064	USW00014942	1955	1	SNOW	69	18	2.716535433070866	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1064	USW00014942	1955	1	SNOW	41	20	1.6141732283464567	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1064	USW00014942	1955	1	SNOW	15	21	0.5905511811023623	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1064	USW00014942	1955	1	SNOW	5	23	0.1968503937007874	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1064	USW00014942	1955	1	SNOW	5	24	0.1968503937007874	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1064	USW00014942	1955	1	SNOW	15	27	0.5905511811023623	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1064	USW00014942	1955	1	SNOW	3	28	0.11811023622047245	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1082	USW00014942	1955	2	SNOW	61	3	2.4015748031496065	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1082	USW00014942	1955	2	SNOW	84	4	3.3070866141732287	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1082	USW00014942	1955	2	SNOW	5	9	0.1968503937007874	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1082	USW00014942	1955	2	SNOW	3	11	0.11811023622047245	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1082	USW00014942	1955	2	SNOW	28	19	1.1023622047244095	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1082	USW00014942	1955	2	SNOW	3	20	0.11811023622047245	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1099	USW00014942	1955	3	SNOW	48	20	1.8897637795275593	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1099	USW00014942	1955	3	SNOW	10	21	0.3937007874015748	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1099	USW00014942	1955	3	SNOW	109	24	4.291338582677166	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1099	USW00014942	1955	3	SNOW	15	25	0.5905511811023623	54-55	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1220	USW00014942	1955	11	SNOW	3	2	0.11811023622047245	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1220	USW00014942	1955	11	SNOW	5	15	0.1968503937007874	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1220	USW00014942	1955	11	SNOW	3	16	0.11811023622047245	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1220	USW00014942	1955	11	SNOW	3	27	0.11811023622047245	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1235	USW00014942	1955	12	SNOW	5	10	0.1968503937007874	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1235	USW00014942	1955	12	SNOW	18	17	0.7086614173228347	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1252	USW00014942	1956	1	SNOW	3	14	0.11811023622047245	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1252	USW00014942	1956	1	SNOW	43	17	1.6929133858267718	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1252	USW00014942	1956	1	SNOW	5	21	0.1968503937007874	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1252	USW00014942	1956	1	SNOW	38	23	1.4960629921259843	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1252	USW00014942	1956	1	SNOW	74	24	2.9133858267716537	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1252	USW00014942	1956	1	SNOW	3	25	0.11811023622047245	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1252	USW00014942	1956	1	SNOW	51	31	2.0078740157480315	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1269	USW00014942	1956	2	SNOW	76	1	2.9921259842519685	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1269	USW00014942	1956	2	SNOW	3	16	0.11811023622047245	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1269	USW00014942	1956	2	SNOW	3	24	0.11811023622047245	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1286	USW00014942	1956	3	SNOW	10	6	0.3937007874015748	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1300	USW00014942	1956	4	SNOW	5	6	0.1968503937007874	55-56	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1401	USW00014942	1956	11	SNOW	3	15	0.11811023622047245	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1401	USW00014942	1956	11	SNOW	130	20	5.118110236220473	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1418	USW00014942	1956	12	SNOW	13	8	0.5118110236220472	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1418	USW00014942	1956	12	SNOW	51	12	2.0078740157480315	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1434	USW00014942	1957	1	SNOW	114	9	4.488188976377953	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1434	USW00014942	1957	1	SNOW	18	14	0.7086614173228347	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1434	USW00014942	1957	1	SNOW	41	24	1.6141732283464567	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1452	USW00014942	1957	2	SNOW	3	2	0.11811023622047245	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1452	USW00014942	1957	2	SNOW	20	21	0.7874015748031497	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1452	USW00014942	1957	2	SNOW	23	22	0.9055118110236221	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1470	USW00014942	1957	3	SNOW	15	14	0.5905511811023623	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1470	USW00014942	1957	3	SNOW	168	24	6.614173228346457	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1470	USW00014942	1957	3	SNOW	112	25	4.409448818897638	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1490	USW00014942	1957	4	SNOW	66	4	2.598425196850394	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1490	USW00014942	1957	4	SNOW	5	5	0.1968503937007874	56-57	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1597	USW00014942	1957	11	SNOW	74	16	2.9133858267716537	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1597	USW00014942	1957	11	SNOW	74	17	2.9133858267716537	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1597	USW00014942	1957	11	SNOW	157	18	6.181102362204725	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1613	USW00014942	1957	12	SNOW	13	8	0.5118110236220472	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1613	USW00014942	1957	12	SNOW	46	25	1.8110236220472442	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1613	USW00014942	1957	12	SNOW	13	30	0.5118110236220472	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1613	USW00014942	1957	12	SNOW	69	31	2.716535433070866	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1628	USW00014942	1958	1	SNOW	5	15	0.1968503937007874	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1628	USW00014942	1958	1	SNOW	112	19	4.409448818897638	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1628	USW00014942	1958	1	SNOW	8	20	0.31496062992125984	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1628	USW00014942	1958	1	SNOW	8	30	0.31496062992125984	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1628	USW00014942	1958	1	SNOW	91	31	3.582677165354331	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1646	USW00014942	1958	2	SNOW	69	13	2.716535433070866	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1646	USW00014942	1958	2	SNOW	18	14	0.7086614173228347	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1646	USW00014942	1958	2	SNOW	8	28	0.31496062992125984	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1659	USW00014942	1958	3	SNOW	36	1	1.4173228346456694	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1659	USW00014942	1958	3	SNOW	5	2	0.1968503937007874	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1659	USW00014942	1958	3	SNOW	15	4	0.5905511811023623	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1659	USW00014942	1958	3	SNOW	84	5	3.3070866141732287	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1659	USW00014942	1958	3	SNOW	51	7	2.0078740157480315	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1659	USW00014942	1958	3	SNOW	8	8	0.31496062992125984	57-58	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1751	USW00014942	1958	11	SNOW	8	18	0.31496062992125984	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1751	USW00014942	1958	11	SNOW	18	27	0.7086614173228347	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1763	USW00014942	1958	12	SNOW	8	8	0.31496062992125984	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1763	USW00014942	1958	12	SNOW	5	13	0.1968503937007874	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1763	USW00014942	1958	12	SNOW	25	31	0.984251968503937	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1773	USW00014942	1959	1	SNOW	10	1	0.3937007874015748	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1773	USW00014942	1959	1	SNOW	13	2	0.5118110236220472	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1773	USW00014942	1959	1	SNOW	64	20	2.5196850393700787	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1773	USW00014942	1959	1	SNOW	10	21	0.3937007874015748	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1773	USW00014942	1959	1	SNOW	43	29	1.6929133858267718	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1773	USW00014942	1959	1	SNOW	13	31	0.5118110236220472	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1787	USW00014942	1959	2	SNOW	3	2	0.11811023622047245	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1787	USW00014942	1959	2	SNOW	8	3	0.31496062992125984	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1787	USW00014942	1959	2	SNOW	58	9	2.283464566929134	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1787	USW00014942	1959	2	SNOW	56	10	2.204724409448819	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1787	USW00014942	1959	2	SNOW	8	17	0.31496062992125984	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1787	USW00014942	1959	2	SNOW	3	18	0.11811023622047245	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1802	USW00014942	1959	3	SNOW	114	4	4.488188976377953	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1802	USW00014942	1959	3	SNOW	89	5	3.5039370078740157	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1802	USW00014942	1959	3	SNOW	109	14	4.291338582677166	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1802	USW00014942	1959	3	SNOW	23	15	0.9055118110236221	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1816	USW00014942	1959	4	SNOW	5	19	0.1968503937007874	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1816	USW00014942	1959	4	SNOW	13	20	0.5118110236220472	58-59	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1893	USW00014942	1959	11	SNOW	18	5	0.7086614173228347	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1893	USW00014942	1959	11	SNOW	8	12	0.31496062992125984	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1893	USW00014942	1959	11	SNOW	13	13	0.5118110236220472	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1908	USW00014942	1959	12	SNOW	13	20	0.5118110236220472	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1908	USW00014942	1959	12	SNOW	107	27	4.212598425196851	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1908	USW00014942	1959	12	SNOW	10	28	0.3937007874015748	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1923	USW00014942	1960	1	SNOW	43	1	1.6929133858267718	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1923	USW00014942	1960	1	SNOW	180	14	7.086614173228347	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1923	USW00014942	1960	1	SNOW	5	15	0.1968503937007874	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1923	USW00014942	1960	1	SNOW	114	17	4.488188976377953	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1923	USW00014942	1960	1	SNOW	8	18	0.31496062992125984	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1923	USW00014942	1960	1	SNOW	3	21	0.11811023622047245	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1923	USW00014942	1960	1	SNOW	3	28	0.11811023622047245	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	25	4	0.984251968503937	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	25	5	0.984251968503937	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	66	9	2.598425196850394	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	23	10	0.9055118110236221	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	15	19	0.5905511811023623	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	104	20	4.094488188976378	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	3	21	0.11811023622047245	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	38	23	1.4960629921259843	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	15	24	0.5905511811023623	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	5	25	0.1968503937007874	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	15	27	0.5905511811023623	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1937	USW00014942	1960	2	SNOW	5	28	0.1968503937007874	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	76	2	2.9921259842519685	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	53	6	2.0866141732283467	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	150	8	5.905511811023622	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	3	9	0.11811023622047245	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	48	10	1.8897637795275593	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	5	11	0.1968503937007874	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	25	12	0.984251968503937	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	18	13	0.7086614173228347	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	74	14	2.9133858267716537	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	89	15	3.5039370078740157	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	28	16	1.1023622047244095	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
1952	USW00014942	1960	3	SNOW	8	18	0.31496062992125984	59-60	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2056	USW00014942	1960	12	SNOW	5	20	0.1968503937007874	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2056	USW00014942	1960	12	SNOW	13	27	0.5118110236220472	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2056	USW00014942	1960	12	SNOW	10	28	0.3937007874015748	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2067	USW00014942	1961	1	SNOW	86	1	3.3858267716535435	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2067	USW00014942	1961	1	SNOW	8	18	0.31496062992125984	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2067	USW00014942	1961	1	SNOW	25	25	0.984251968503937	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2078	USW00014942	1961	2	SNOW	23	1	0.9055118110236221	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2078	USW00014942	1961	2	SNOW	41	2	1.6141732283464567	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2078	USW00014942	1961	2	SNOW	10	4	0.3937007874015748	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2078	USW00014942	1961	2	SNOW	53	5	2.0866141732283467	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2078	USW00014942	1961	2	SNOW	15	6	0.5905511811023623	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2078	USW00014942	1961	2	SNOW	10	17	0.3937007874015748	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2078	USW00014942	1961	2	SNOW	8	18	0.31496062992125984	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2093	USW00014942	1961	3	SNOW	5	5	0.1968503937007874	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2093	USW00014942	1961	3	SNOW	25	7	0.984251968503937	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2093	USW00014942	1961	3	SNOW	64	8	2.5196850393700787	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2093	USW00014942	1961	3	SNOW	8	12	0.31496062992125984	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2093	USW00014942	1961	3	SNOW	41	13	1.6141732283464567	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2093	USW00014942	1961	3	SNOW	8	20	0.31496062992125984	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
2093	USW00014942	1961	3	SNOW	13	21	0.5118110236220472	60-61	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
